Date,QQQ_close,QQQ_base_position,QQQ_base_return,QQQ_base_equity,SPY_Base_close,SPY_Base_base_position,SPY_Base_base_return,SPY_Base_base_equity,SPY_Ladder_ladder_position,SPY_Ladder_ladder_return,SPY_Ladder_ladder_equity,SPY_Ladder_gap,SPY_Ladder_ladder_adjustment,Portfolio_Base_Config_return,Portfolio_Base_Config_position,Portfolio_Base_Config_equity,Portfolio_Base_Config_turnover_change,Portfolio_SPY_Ladder_Config_return,Portfolio_SPY_Ladder_Config_position,Portfolio_SPY_Ladder_Config_equity,Portfolio_SPY_Ladder_Config_turnover_change,Portfolio_Base_50_return,Portfolio_Base_50_position,Portfolio_Base_50_equity,Portfolio_Base_50_turnover_change,Portfolio_SPY_Ladder_50_return,Portfolio_SPY_Ladder_50_position,Portfolio_SPY_Ladder_50_equity,Portfolio_SPY_Ladder_50_turnover_change
2012-08-31,68.16000366210938,0.6477835135544506,0.03358877929650952,132974.2423429644,141.16000366210938,0.9412496877504444,0.023580774032058324,114181.92058399617,0.9412496877504444,0.023580774032058324,111680.94988290613,0.13229081856497493,-0.0,0.012148530082320665,0.3376695552772902,110083.68066751344,0.020005240031399054,0.012148530082320665,0.3376695552772902,109567.8895809145,0.020005240031399054,0.02858477666428392,0.7945166006524476,123607.06169215041,0.0470711530150566,0.02858477666428392,0.7945166006524476,122251.20710736375,0.0470711530150566
2012-09-30,68.56999969482422,1.0,0.006015199687302353,133774.10896392507,143.97000122070312,0.9692147829174128,0.019293646238987477,116384.90616663195,0.9692147829174128,0.019293646238987477,113835.68262158101,0.15383066854598082,-0.0,0.005378129759336589,0.4184581413699502,110675.72498652869,0.08078858609266003,0.005378129759336589,0.4184581413699502,110157.15990853732,0.08078858609266003,0.012654422963144915,0.9846073914587063,125171.23773203442,0.1900907908062589,0.012654422963144915,0.9846073914587063,123798.22558985536,0.1900907908062589
2012-10-31,64.94999694824219,0.9896697761386919,-0.052247445293509484,126784.75352414443,141.35000610351562,0.9699213644369292,-0.017650824597722978,114330.61660206229,0.9699213644369292,-0.017650824597722978,111826.38895466544,0.13592884697112806,-0.0,-0.014853382351886896,0.41641311737231945,109031.8161262315,0.002345321143425211,-0.014853382351886896,0.41641311737231945,108520.95349361785,0.002345321143425211,-0.03494913494561623,0.9797955702878105,120796.61125322773,0.005518402690412261,-0.03494913494561623,0.9797955702878105,119471.58469768766,0.005518402690412261
2012-11-30,65.80000305175781,0.431964993656845,0.0056531624074748245,127501.48832660809,142.14999389648438,0.8797609681286598,0.004979115704585686,114899.8819707006,0.8797609681286598,0.004979115704585686,112383.18548409671,0.14902042953903538,-0.0,0.0022593590988128583,0.27874176687941976,109278.15815205639,0.1376713504928997,0.0022593590988128583,0.27874176687941976,108766.14129730551,0.1376713504928997,0.005316139056030255,0.6558629808927524,121438.78283614713,0.32393258939505815,0.005316139056030255,0.6558629808927524,120106.71225518487,0.32393258939505815
2012-12-31,65.12999725341797,0.5903763722201093,-0.006011482891257216,126735.01531092284,142.41000366210938,0.8507045511579376,0.0015560429156526545,115078.67111805044,0.8507045511579376,0.0015560429156526545,112558.05854370772,0.14365689097833578,-0.0,-0.0009467809948159693,0.30622969621783497,109174.69566876953,0.03983690655097212,-0.0009467809948159693,0.30622969621783497,108663.16358184576,0.03983690655097212,-0.0022277199878022805,0.7205404616890234,121168.25123232866,0.09373389776699323,-0.0022277199878022805,0.7205404616890234,119839.1481316248,0.09373389776699323
2013-01-31,66.87000274658203,0.3831485293265438,0.010236151909110229,128032.29417984888,149.6999969482422,0.7872523312358416,0.04029958613594685,119716.29393718259,0.7872523312358416,0.04029958613594685,117094.10171928481,0.05162897636724728,-0.0,0.01073884433457463,0.2487101828695069,110347.10573083101,0.057519513348328076,0.01073884433457463,0.2487101828695069,109830.08038045361,0.057519513348328076,0.02526786902252854,0.5852004302811927,124229.91473415597,0.13534003140783077,0.02526786902252854,0.5852004302811927,122867.22803038608,0.13534003140783077
2013-02-28,67.0999984741211,0.7583569094774794,0.0026083272314275517,128366.24429926032,151.61000061035156,0.9659788799239604,0.012324804514277924,121191.7738571322,0.9659788799239604,0.012324804514277924,118537.26363274996,0.06173289689498973,-0.0,0.003173290495962414,0.36642135524780595,110697.26915270364,0.11771117237829903,0.003173290495962414,0.36642135524780595,110178.6031306957,0.11771117237829903,0.007466565872852738,0.8621678947007199,125157.48557589743,0.27696746441952713,0.007466565872852738,0.8621678947007199,123784.62428208979,0.27696746441952713
2013-03-31,68.97000122070312,0.758621917688616,0.021141953829435147,131080.15750949326,156.6699981689453,0.9724189868394693,0.03245457212274404,125125.00102246177,0.9724189868394693,0.03245457212274404,122384.33980455177,0.09387307365330289,-0.0,0.011389261764838076,0.3678461922122181,111958.02932773651,0.001424836964412171,0.011389261764838076,0.3678461922122181,111433.4560826354,0.001424836964412171,0.026798262976089594,0.8655204522640426,128511.48878778648,0.0033525575633227556,0.026798262976089594,0.8655204522640426,127101.83719599768,0.0033525575633227556
2013-04-30,70.72000122070312,0.9174577734412184,0.023278977455493895,134131.56954101936,159.67999267578125,0.9921409582513743,0.019061331903018487,127510.05019631644,0.9921409582513743,0.019061331903018487,124717.14832529813,0.10976602923940604,-0.0,0.00899731573868388,0.4057897304846759,112965.35106707897,0.037943538272457826,0.00899731573868388,0.4057897304846759,112436.05807086361,0.037943538272457826,0.02117015467925619,0.9547993658462963,131232.0968834854,0.0892789135822537,0.02117015467925619,0.9547993658462963,129792.60274945459,0.0892789135822537
2013-05-31,73.25,0.9692723983794145,0.03467559307660453,138782.66126515003,163.4499969482422,1.0,0.02360974727820575,130520.53025688282,1.0,0.02360974727820575,127661.6886785169,0.13566707162588876,-0.0,0.012385634825397184,0.4184703846556256,114364.49865331862,0.01268065417094964,0.012385634825397184,0.4184703846556256,113828.65002733648,0.01268065417094964,0.02914267017740514,0.9846361991897072,135056.5505996501,0.029836833343410918,0.02914267017740514,0.9846361991897072,133575.1057628489,0.029836833343410918
2013-06-30,71.2699966430664,0.9899189188665061,-0.02675826324160757,135069.07828164627,160.4199981689453,1.0,-0.018537772015109644,128100.9704236895,1.0,-0.018537772015109644,125295.12539873064,0.1111123479312004,-0.0,-0.009625407492052408,0.4228577702591325,113263.69375115614,0.004387385603506963,-0.009625407492052408,0.4228577702591325,112733.00288655315,0.004387385603506963,-0.022648017628358608,0.994959459433253,131997.78746084395,0.010323260243545795,-0.022648017628358608,0.994959459433253,130549.89441282203,0.010323260243545795
2013-07-31,75.7699966430664,0.7353140059804673,0.04642785439550061,141340.045781441,168.7100067138672,0.9773272215819245,0.05050524317776323,134570.7410862454,0.9773272215819245,0.05050524317776323,131623.1861759819,0.1579701390145054,-0.0,0.020598283234318567,0.36393626085700825,115596.7313952076,0.05892150940212428,0.020598283234318567,0.36393626085700825,115055.10920986561,0.05892150940212428,0.048466548786631924,0.8563206137811958,138395.2646665424,0.13863884565205714,0.048466548786631924,0.8563206137811958,136877.19723947073,0.13863884565205714
2013-08-31,75.47000122070312,1.0,-0.003959290427007489,140780.43949122576,163.64999389648438,1.0,-0.02999236924911408,130534.64572945981,1.0,-0.02999236924911408,127675.49497444695,0.11036930901440822,-0.0,-0.007214727681175833,0.425,114762.73245735712,0.06106373914299174,-0.007214727681175833,0.425,114225.01792858848,0.06106373914299174,-0.016975829838060785,1.0,136045.8902031698,0.1436793862188041,-0.016975829838060785,1.0,134553.5932304228,0.1436793862188041
2013-09-30,78.87999725341797,0.9908120997103158,0.04476832217476097,147082.9435622734,168.00999450683594,0.962852861651333,0.02565254641643307,133883.19178798742,0.962852861651333,0.02565254641643307,130950.69653552001,0.14317720420643987,-0.0,0.014964434575628733,0.41515380428935034,116480.09185893564,0.00984619571064963,0.014964434575628733,0.41515380428935034,115934.33073628087,0.00984619571064963,0.03521043429559702,0.9768324806808244,140836.12508135452,0.0231675193191756,0.03521043429559702,0.9768324806808244,139291.2836840991,0.0231675193191756
2013-10-31,82.79000091552734,1.0,0.049569013669558126,154373.70000227058,175.7899932861328,0.9814790166664309,0.04544911494095463,139968.06436022153,0.9814790166664309,0.04544911494095463,136902.28979396092,0.1706937276546321,-0.0,0.02019135232973396,0.4210642910416166,118831.9824330592,0.005910486752266195,0.02019135232973396,0.4210642910416166,118275.20165528901,0.005910486752266195,0.04750906430525638,0.9907395083332154,147527.11760434773,0.013907027652391046,0.04750906430525638,0.9907395083332154,145908.88223780866,0.013907027652391046
2013-11-30,85.7300033569336,1.0,0.035511564306008436,159855.75157705767,181.0,1.0,0.029637675139943198,144116.39238169644,1.0,0.029637675139943198,140959.7553847887,0.15545022461299562,-0.0,0.013844213382264721,0.425,120477.11775449998,0.0039357089583834355,0.013844213382264721,0.425,119912.62878483524,0.0039357089583834355,0.03257461972297582,1.0,152332.75735913613,0.009260491666784554,0.03257461972297582,1.0,150661.80859090976,0.009260491666784554
2013-12-31,87.95999908447266,1.0,0.026011846963945207,164013.89492338654,184.69000244140625,1.0,0.020386753819924053,147054.45779459766,1.0,0.020386753819924053,143833.46721633512,0.14714723468918445,-0.0,0.009859702666572217,0.425,121664.98631368499,0.0,0.009859702666572217,0.425,121094.93165062077,0.0,0.02319930039193463,1.0,155866.77075664242,0.0,0.02319930039193463,1.0,154157.05714600242,0.0
2014-01-31,86.2699966430664,1.0,-0.019213306718924072,160862.6456540581,178.17999267578125,1.0,-0.035248306240562965,141871.03723221374,1.0,-0.035248306240562965,138763.58111625176,-0.04725660030799583,0.0,-0.011573092753890995,0.425,120256.94614217583,0.0,-0.011573092753890995,0.425,119693.48877460207,0.0,-0.02723080647974352,1.0,151622.39288554573,0.0,-0.02723080647974352,1.0,149959.23615537287,0.0
2014-02-28,90.33999633789062,0.8,0.03774197151450878,166933.9190440821,186.2899932861328,0.9584685193703398,0.04362543830182106,148060.22341380306,0.9584685193703398,0.04362543830182106,144817.20316277858,-0.017199118761003218,0.0,0.01729057458597009,0.37367456036619723,122336.25783892813,0.051325439633802775,0.01729057458597009,0.37367456036619723,121763.0579697143,0.051325439633802775,0.04068370490816492,0.8792342596851699,157790.95357517112,0.12076574031483006,0.04068370490816492,0.8792342596851699,156060.1334673719,0.12076574031483006
2014-03-31,87.66999816894531,1.0,-0.02955499531966943,162000.1878480402,187.009994506836,0.9902054152642473,0.0038270928843831707,148626.8636412902,0.9902054152642473,0.0038270928843831707,145371.4320505391,-0.034732032650011346,0.0,-0.00546717926749833,0.42291865074365254,121667.42358640781,0.04924409037745533,-0.00546717926749833,0.42291865074365254,121097.35750363508,0.04924409037745533,-0.01286395121764313,0.9951027076321237,155761.13844579473,0.11586844794695372,-0.01286395121764313,0.9951027076321237,154052.58352342874,0.11586844794695372
2014-04-30,87.38999938964844,0.7697810711657339,-0.002458512202052167,161601.90840948105,188.3099975585937,0.9824712920346704,0.006829665341029272,149641.93538064702,0.9824712920346704,0.006829665341029272,146364.27028159046,-0.039066262179288325,0.0,0.0009288700420326347,0.3723536271800859,121780.43681126853,0.05056502356356663,0.0009288700420326347,0.3723536271800859,121209.84121118954,0.05056502356356663,0.0021855765694885525,0.8761261816002022,156101.5663404187,0.11897652603192149,0.0021855765694885525,0.8761261816002022,154389.2772404467,0.11897652603192149
2014-05-31,91.30999755859376,0.772941223900329,0.0346713377223178,167204.86275251725,192.67999267578125,0.974963330875993,0.022625378634181664,153027.6408281859,0.974963330875993,0.022625378634181664,149675.81731522718,-0.02277439873279219,0.0,0.012175552225756135,0.3714297178899684,123263.1808797395,0.002266974202320428,0.012175552225756135,0.3714297178899684,122685.63796313197,0.002266974202320428,0.028648358178249733,0.873952277388161,160573.61992512483,0.005334056946636301,0.028648358178249733,0.873952277388161,158812.27655371212,0.005334056946636301
2014-06-30,93.91000366210938,0.9930660089671068,0.028277053483125075,171932.92359920876,195.72000122070312,0.9845646640275187,0.015533968784751719,155404.76742401515,0.9845646640275187,0.015533968784751719,152000.8767892341,-0.016385187717325556,0.0,0.00930984223192382,0.42024651801135793,124410.74164673495,0.04881680012138951,0.00930984223192382,0.42024651801135793,123827.82189669163,0.04881680012138951,0.021905511133938398,0.9888153364973128,164091.06714421144,0.11486305910915179,0.021905511133938398,0.9888153364973128,162291.14064596558,0.11486305910915179
2014-07-31,95.0199966430664,1.0,0.011819752291255536,173965.1281668628,193.08999633789065,0.9839384129711997,-0.013221759730028485,153350.04292823386,0.9839384129711997,-0.013221759730028485,149991.1577175732,-0.046653621856755256,0.0,-0.0002979265807392514,0.42158691275637994,124373.67637986892,0.0016065514439576017,-0.0002979265807392514,0.42158691275637994,123790.93029711356,0.0016065514439576017,-0.0007010037193864744,0.9919692064855998,163976.03869582523,0.0037801210446061217,-0.0007010037193864744,0.9919692064855998,162177.37395274927,0.0037801210446061217
2014-08-31,99.77999877929688,0.9926098367951484,0.049724532840562385,182615.4628955086,200.7100067138672,0.9423950514929039,0.037190223247395106,159053.1652597325,0.9423950514929039,0.037190223247395106,155569.362358225,-0.006698930071437292,0.0,0.01846938566869097,0.4111885387612111,126670.78177596169,0.010398373995168816,0.01846938566869097,0.4111885387612111,126077.272731057,0.010398373995168816,0.04345737804397874,0.9675024441440261,171102.0073995838,0.02446676234157369,0.04345737804397874,0.9675024441440261,169225.1774027936,0.02446676234157369
2014-09-30,98.79000091552734,1.0,-0.009921806733625083,180803.5875660879,197.0200042724609,0.9814193048843846,-0.01804314438706267,156183.3460337318,0.9814193048843846,-0.01804314438706267,152762.40189099227,-0.03935936306022514,0.0,-0.005942552113146147,0.4210516022879317,125918.03405404509,0.009863063526720608,-0.005942552113146147,0.4210516022879317,125328.05196756935,0.009863063526720608,-0.013982475560343877,0.9907096524421923,168709.5777627933,0.023207208298166138,-0.013982475560343877,0.9907096524421923,166858.99049556415,0.023207208298166138
2014-10-31,101.4000015258789,0.9914835240782474,0.02619468143552782,185539.67994478214,201.6600036621093,0.9084502959520818,0.02139482655230424,159524.86163248203,0.9084502959520818,0.02139482655230424,156030.72698316345,-0.017668972849256948,0.0,0.010112770447414312,0.4037359367564449,127191.41422762335,0.017315665531486765,0.010112770447414312,0.4037359367564449,126595.465787739,0.017315665531486765,0.023794753993916028,0.9499669100151646,172723.98066207644,0.04074274242702769,0.023794753993916028,0.9499669100151646,170829.35912607927,0.04074274242702769
2014-11-30,106.01000213623048,1.0,0.04546351618323241,193974.9661865835,207.1999969482422,0.9488651860697238,0.026067175765202063,163683.22423957547,0.9488651860697238,0.026067175765202063,160098.0073682058,-0.008076695886540586,0.0,0.015200272039042326,0.4141338520398163,129124.75832491372,0.010397915283371358,0.015200272039042326,0.4141338520398163,128519.7513066219,0.010397915283371358,0.03576534597421724,0.9744325930348618,178901.51358849963,0.024465683019697315,0.03576534597421724,0.9744325930348618,176939.13025777732,0.024465683019697315
2014-12-31,103.25,1.0,-0.02603529931716897,188924.76988187808,205.5399932861328,0.9772150119630918,-0.007829056575383105,162401.7390165627,0.9772150119630918,-0.007829056575383105,158844.591010914,-0.022241311594441537,0.0,-0.0071961756271673154,0.420158190042157,128195.55388619211,0.006024338002340697,-0.0071961756271673154,0.420158190042157,127594.90060465956,0.006024338002340697,-0.016932177946276036,0.9886075059815459,175872.32132556103,0.014174912946683993,-0.016932177946276036,0.9886075059815459,173943.16541859333,0.014174912946683993
2015-01-31,101.0999984741211,0.7891609809972806,-0.01643290376085469,185820.18732036755,199.4499969482422,0.9453912735514752,-0.028011236654013595,157852.6654719464,0.9453912735514752,-0.028011236654013595,154395.1575808973,-0.03988404738013307,0.0,-0.00944437983815951,0.3685923540916106,126984.82638172766,0.05156583595054639,-0.00944437983815951,0.3685923540916106,126389.84589793696,0.05156583595054639,-0.022222070207434143,0.8672761272743779,171964.07425352,0.12133137870716798,-0.022222070207434143,0.8672761272743779,170077.78818455804,0.12133137870716798
2015-02-28,108.4000015258789,0.737919897996377,0.05328207308237739,195721.07212135242,210.6600036621093,0.6947014659041124,0.03904541597430727,164016.08845795173,0.6947014659041124,0.03904541597430727,160423.58073306215,0.004059088530179444,-0.0,0.019619591424545488,0.304432039828854,129476.21679245398,0.0641603142627566,0.019619591424545488,0.304432039828854,128869.56303466574,0.0641603142627566,0.04616374452834233,0.7163106819502447,179902.57984541237,0.1509654453241332,0.04616374452834233,0.7163106819502447,177929.2157482555,0.1509654453241332
2015-03-31,105.5999984741211,1.0,-0.025830286091733656,190665.54083427708,206.42999267578125,0.958064046136935,-0.0192377355469213,160860.7903227572,0.958064046136935,-0.0192377355469213,157337.39431142932,-0.028345457850357914,0.0,-0.009576954598214178,0.4160886098040987,128236.22894268412,0.11165656997524467,-0.009576954598214178,0.4160886098040987,127635.38508039105,0.11165656997524467,-0.022534010819327478,0.9790320230684675,175848.65316475093,0.26272134111822276,-0.022534010819327478,0.9790320230684675,173919.75687550983,0.26272134111822276
2015-04-30,107.62999725341795,0.9777903250059965,0.01879652646639844,194249.39071879874,208.4600067138672,0.8375919751675125,0.008236804379723597,162185.7691850135,0.8375919751675125,0.008236804379723597,158633.351649988,-0.024371478224247012,0.0,0.005744582804800933,0.3857687387868707,128972.89257842077,0.03031987101722802,0.005744582804800933,0.3857687387868707,128368.59711880799,0.03031987101722802,0.01351666542306102,0.9076911500867545,178225.54057467476,0.07134087298171299,0.01351666542306102,0.9076911500867545,176270.57203965622,0.07134087298171299
2015-05-31,110.0500030517578,0.9762757632465129,0.021951064462748394,198513.37161631667,211.13999938964844,0.8473270855859775,0.010893362324786122,163952.51753266997,0.8473270855859775,0.010893362324786122,160361.40222630659,-0.020721357690970832,0.0,0.006979440692351084,0.3875156053769042,129873.05123309283,0.002390555337814075,0.006979440692351084,0.3875156053769042,129264.53812915903,0.002390555337814075,0.01642221339376726,0.9118014244162451,181152.3984342116,0.005624836088974294,0.01642221339376726,0.9118014244162451,179165.32498873287,0.005624836088974294
2015-06-30,107.06999969482422,0.9795738914319325,-0.026525519344681437,193247.70133733013,205.8500061035156,0.8788814035858525,-0.022019876563967165,160342.3033342489,0.8788814035858525,-0.022019876563967165,156830.2639436586,-0.06648182120950219,0.0,-0.010315896630587826,0.3949217501912793,128533.2942614732,0.0074061448143751245,-0.010315896630587826,0.3949217501912793,127931.05851581795,0.0074061448143751245,-0.024272697954324303,0.9292276475088925,176755.34098331656,0.017426223092647353,-0.024272697954324303,0.9292276475088925,174816.49917139302,0.017426223092647353
2015-07-31,111.9499969482422,0.6697368354301694,0.030525020329948423,199146.59134936795,210.5,0.6153174667293787,0.013899550060023014,162570.98920618268,0.6153174667293787,0.013899550060023014,159010.1340482701,-0.05973331205458554,0.0,0.00944022120786893,0.27307403920890394,129746.67699187763,0.12184771098237536,0.00944022120786893,0.27307403920890394,129138.75600756411,0.12184771098237536,0.02221228519498572,0.6425271510797741,180681.48102697494,0.2867004964291185,0.02221228519498572,0.6425271510797741,178699.573107777,0.2867004964291185
2015-08-31,104.30999755859376,0.9705944722457374,-0.06623797568285694,185955.5242742447,197.6699981689453,0.7764717005396813,-0.04732604911964972,154877.14658558083,0.7764717005396813,-0.04732604911964972,151484.81263377957,-0.1283214891237311,0.0,-0.024132355270532667,0.37125156171690143,126615.58408753859,0.0981775225079975,-0.024132355270532667,0.37125156171690143,126022.33366839493,0.0981775225079975,-0.05678201240125333,0.8735330863927093,170422.02293062443,0.23100593531293528,-0.05678201240125333,0.8735330863927093,168552.65173147252,0.23100593531293528
2015-09-30,101.76000213623048,0.18395444172779649,-0.00449700887075352,185119.2806320178,191.6300048828125,0.13958380566667283,-0.004265114872713258,154216.57776423526,0.13958380566667283,-0.004265114872713258,150838.71250642504,-0.16673349311081453,0.0,-0.0018619512954866904,0.06875187757132473,126379.83203671798,0.3024996841455767,-0.0018619512954866904,0.06875187757132473,125787.6862209608,0.3024996841455767,-0.004381061871733389,0.16176912369723467,169675.3935038594,0.7117639626954746,-0.004381061871733389,0.16176912369723467,167814.2121355922,0.7117639626954746
2015-10-31,113.33000183105467,0.06759304315584544,0.007685254247915646,186541.96936986607,207.92999267578125,0.039601789792869435,0.00336851575304313,154736.0587358145,0.039601789792869435,0.00336851575304313,151346.8150856717,-0.07858324034341369,0.0,0.0023489261252037396,0.02277890200160191,126676.68892588788,0.04597297556972282,0.0023489261252037396,0.02277890200160191,126083.15220335413,0.04597297556972282,0.005526885000479388,0.05359741647435744,170613.16989116636,0.10817170722287722,0.005526885000479388,0.05359741647435744,168741.70198751168,0.10817170722287722
2015-11-30,114.0199966430664,0.9957071987223125,0.006062232333017227,187672.8301280448,208.69000244140625,0.6601513077981286,0.0024129344413483453,155109.42670125666,0.6601513077981286,0.0024129344413483453,151712.00502838028,-0.09327861711361685,0.0,0.001800972939552684,0.35186993263559374,126904.83021471555,0.3290910306339918,0.001800972939552684,0.35186993263559374,126310.22454860588,0.3290910306339918,0.004237583387182786,0.8279292532602205,171336.15742553177,0.7743318367858631,0.004237583387182786,0.8279292532602205,169456.75902057893,0.7743318367858631
2015-12-31,111.86000061035156,0.9894761821269091,-0.01874464734945171,184154.96911022105,203.8699951171875,0.693897024850735,-0.016026588254859954,152623.55178506827,0.693897024850735,-0.016026588254859954,149280.5791904712,-0.12798559589447345,0.0,-0.007388887565916229,0.3577168064827494,125967.14469268733,0.008495055900202083,-0.007388887565916229,0.3577168064827494,125376.9325009906,0.008495055900202083,-0.017385617802155834,0.8416866034888221,168357.37247684147,0.0199883668240049,-0.017385617802155834,0.8416866034888221,166510.64857425512,0.0199883668240049
2016-01-31,104.12999725341795,0.23775982341205668,-0.016430218336232174,181129.26276003802,193.72000122070312,0.42027264324628133,-0.020923945975262766,149430.06483296477,0.42027264324628133,-0.020923945975262766,146157.04041633382,-0.05787222522667512,0.0,-0.007937759916192675,0.13983189916489683,124967.24774078847,0.21788490731785254,-0.007937759916192675,0.13983189916489683,124381.72051176903,0.21788490731785254,-0.018677082155747468,0.329016233329169,165212.94799956572,0.5126703701596531,-0.018677082155747468,0.329016233329169,163400.71551102697,0.5126703701596531
2016-02-29,102.5,0.10016136256151408,-0.0015678742934808689,180845.2748451594,193.5599975585937,0.06387250587164442,-5.2755702989727424e-05,149422.1815448467,0.06387250587164442,-5.2755702989727424e-05,146149.3297989198,-0.06430100107782577,0.0,-0.00034438387425000174,0.03485719704204618,124924.21103585714,0.10497470212285065,-0.00034438387425000174,0.03485719704204618,124338.8854529733,0.10497470212285065,-0.0008103149982352982,0.08201693421657924,165079.073469899,0.24699929911258978,-0.0008103149982352982,0.08201693421657924,163268.309460526,0.24699929911258978
2016-03-31,109.1999969482422,0.061779921869961396,0.004038295492598852,181575.58150342444,205.5200042724609,0.08374271352859745,0.00517443391543904,150195.35674875128,0.08374271352859745,0.00517443391543904,146905.56984775004,-0.01078817020169498,0.0,0.001957704999208052,0.030923560022193756,125168.77578832417,0.012378475274057464,0.001957704999208052,0.030923560022193756,124582.30431062056,0.012378475274057464,0.0046063647040189455,0.07276131769927943,165839.4878873029,0.029125824174252857,0.0046063647040189455,0.07276131769927943,164020.3828385098,0.029125824174252857
2016-04-30,105.72000122070312,0.8752690705097044,-0.027893156693626638,176510.86535681304,206.3300018310547,0.6382931703173975,0.002515647620066971,150573.1953405014,0.6382931703173975,0.002515647620066971,147275.1324949121,-0.017583293251292487,0.0,-0.00539272067813143,0.3216319761757591,124493.77554287408,0.2907084161535654,-0.00539272067813143,0.3216319761757591,123910.46674203541,0.2907084161535654,-0.012688754536779832,0.756781120413551,163735.19133299563,0.6840198027142715,-0.012688754536779832,0.756781120413551,161939.1684616433,0.6840198027142715
2016-05-31,110.33999633789062,0.15474512518048397,0.0067624074393446065,177704.50374582713,209.83999633789065,0.6924600132575937,0.011779822716852678,152346.92088752252,0.6924600132575937,0.011779822716852678,149010.00744630315,-0.005789778374536869,0.0,0.003940223908191923,0.1800310919180915,124984.30889368919,0.164621792507251,0.003940223908191923,0.1800310919180915,124398.70172556757,0.164621792507251,0.009271115078098642,0.4236025692190388,165253.19913417834,0.38734539413470825,0.009271115078098642,0.4236025692190388,163440.5251281028,0.38734539413470825
2016-06-30,107.54000091552734,0.8433933912623481,-0.021402009363444937,173901.2702927326,209.47999572753903,0.8460067050608134,-0.0014514055256322417,152125.80372473333,0.8460067050608134,-0.0014514055256322417,148793.7334981211,-0.017654141717502236,0.0,-0.0048563506639289,0.35899752046867184,124377.34126221262,0.17896642855058031,-0.0048563506639289,0.35899752046867184,123794.57800785072,0.17896642855058031,-0.01142670744453859,0.8447000481615807,163364.899173398,0.42109747894254196,-0.01142670744453859,0.8447000481615807,161572.93806288223,0.42109747894254196
2016-07-31,115.2300033569336,0.3413670868111634,0.024410579399712022,178146.30105892412,217.1199951171875,0.8231866770232394,0.030022655328885522,156693.02429659068,0.8231866770232394,0.030022655328885522,153260.91647403323,0.009606738104934287,-0.0,0.011567062379826978,0.24746767481481058,125816.02172722967,0.11152984565386123,0.011567062379826978,0.24746767481481058,125226.51761395189,0.11152984565386123,0.02721661736429877,0.5822768819172014,167811.1391249576,0.2624231662443794,0.02721661736429877,0.5822768819172014,165970.4068945652,0.2624231662443794
2016-08-31,116.44000244140624,0.974743753792616,0.010235520396810955,179969.72115702918,217.3800048828125,0.9634956597458973,0.0011538240894673189,156873.82048267557,0.9634956597458973,0.0011538240894673189,153437.75261143481,-0.005251712723038926,0.0,0.0024202357033341333,0.4118758753769341,126120.52615506537,0.1644082005621235,0.0024202357033341333,0.4118758753769341,125529.59530288537,0.1644082005621235,0.005694672243139137,0.9691197067692567,168766.7685610221,0.3868428248520553,0.005694672243139137,0.9691197067692567,166915.5539638902,0.3868428248520553
2016-09-30,118.72000122070312,0.9756112181099565,0.01910333510580596,183407.74304919035,216.3000030517578,0.9483614086982677,-0.004711712369534132,156134.67616225127,0.9483614086982677,-0.004711712369534132,152714.798054502,-0.029243336467280168,0.0,0.0030582198314577634,0.40884418319674765,126506.23044930666,0.003400364515056166,0.0030582198314577634,0.40884418319674765,125913.4924006755,0.003400364515056166,0.007195811368135914,0.9619863134041121,169981.18239279705,0.008000857682485096,0.007195811368135914,0.9619863134041121,168116.6468046223,0.008000857682485096
2016-10-31,116.98999786376952,0.978659867468022,-0.014261159354845274,180792.1359986533,212.5500030517578,0.8933976036436426,-0.015488862535346282,153716.32762617336,0.8933976036436426,-0.015488862535346282,150349.41954032265,-0.07146263448372792,0.0,-0.006321879651665705,0.39781221261122873,125706.47328522027,0.01232764656269674,-0.006321879651665705,0.39781221261122873,125117.48245519752,0.01232764656269674,-0.014875010945095777,0.9360287355558323,167452.71044424386,0.02900622720634527,-0.014875010945095777,0.9360287355558323,165615.90984335073,0.02900622720634527
2016-11-30,117.5,0.74823064750081,0.003261810715330391,181381.8457251012,220.3800048828125,0.755348412183006,0.027825826231754922,157993.61144768278,0.755348412183006,0.027825826231754922,154533.0163624969,-0.020429099965379116,0.0,0.006606122851255628,0.3195105501828109,126536.90569094053,0.07830166242841784,0.006606122851255628,0.3195105501828109,125944.02391513638,0.07830166242841784,0.015543818473542657,0.7517895298419079,170055.56497829186,0.18423920571392433,0.015543818473542657,0.7517895298419079,168190.21348228634,0.18423920571392433
2016-12-31,118.4800033569336,0.7525033974161411,0.006276220047419237,182520.238101479,223.52999877929688,0.9406720145940239,0.013445462559729358,160117.90863507902,0.9406720145940239,0.013445462559729358,156610.78424824087,-0.023672653265225163,0.0,0.004190857554019076,0.3597997750521601,127067.20383801762,0.04028922486934918,0.004190857554019076,0.3597997750521601,126471.83737914466,0.04028922486934918,0.009860841303574298,0.8465877060050826,171732.4559173325,0.09479817616317454,0.009860841303574298,0.8465877060050826,169848.71048624947,0.09479817616317454
